,MMM-YY,Emp_ID,Age,Gender,Salary,Dateofjoining,LastWorkingDate,Total Business Value,Quarterly Rating,Attrition,WorkingDays,City_C10,City_C11,City_C12,City_C13,City_C14,City_C15,City_C16,City_C17,City_C18,City_C19,City_C2,City_C20,City_C21,City_C22,City_C23,City_C24,City_C25,City_C26,City_C27,City_C28,City_C29,City_C3,City_C4,City_C5,City_C6,City_C7,City_C8,City_C9,Edu_College,Edu_Master,JoinDesignation_2,JoinDesignation_3,JoinDesignation_4,JoinDesignation_5,Designation_2,Designation_3,Designation_4,Designation_5,Difference_Designation_1,Difference_Designation_2,Difference_Designation_3,Difference_Designation_4
2005,2017-04-01,2356,40,1,59097,2017-01-06,2017-04-18,150000.0,1.0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2006,2017-12-01,2357,34,0,24378,2016-08-31,2017-12-01,114000.625,1.1875,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,2016-08-01,2358,40,1,33901,2015-05-26,2016-08-08,289982.5,1.75,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2017-12-01,2360,24,0,93751,2017-12-14,2017-12-01,0.0,1.0,0,-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2009,2017-03-01,2361,34,0,29642,2016-11-09,2017-03-11,0.0,1.0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2017-02-01,2362,43,0,56666,2012-08-20,2017-02-23,290631.4285714286,1.6428571428571428,1,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2011,2016-12-01,2363,32,0,43282,2016-10-31,2016-12-26,0.0,1.0,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2012,2016-04-01,2364,38,1,131567,2016-01-15,2016-04-02,0.0,1.0,1,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2013,2017-12-01,2365,43,0,99669,2012-08-07,2017-12-01,2474194.5833333335,3.125,0,1942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2014,2017-06-01,2366,31,0,55276,2017-02-06,2017-06-12,88944.0,1.0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2015,2016-06-01,2367,49,0,56150,2013-04-18,2016-05-30,332606.6666666667,1.5,1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,2017-04-01,2368,27,1,46397,2017-03-01,2017-04-27,0.0,1.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2017,2017-11-01,2369,31,1,14113,2017-03-06,2017-11-07,227915.55555555556,1.6666666666666667,1,246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2017-10-01,2370,30,1,87710,2017-07-17,2017-09-28,0.0,1.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2019,2017-07-01,2371,43,0,35133,2013-01-28,2017-07-10,696522.6315789474,2.736842105263158,1,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,2017-10-01,2372,35,1,67219,2017-05-23,2017-10-20,28746.666666666668,1.0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2021,2016-05-01,2373,33,0,54214,2015-12-04,2016-04-30,220646.0,1.0,1,148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2022,2016-01-01,2375,41,1,15189,2015-05-22,2016-01-06,0.0,1.0,1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2016-03-01,2377,34,0,21346,2013-04-29,2016-03-17,109396.66666666667,1.0,1,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,2017-12-01,2378,30,0,83916,2017-09-04,2017-12-01,0.0,1.0,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2025,2017-12-01,2379,28,1,55546,2017-04-24,2017-12-11,535310.0,2.3333333333333335,1,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2026,2016-04-01,2380,27,0,136960,2014-11-28,2016-04-22,907532.5,1.75,1,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2027,2017-12-01,2381,48,1,77114,2014-12-25,2017-12-01,1191513.3333333333,3.25,0,1072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2028,2017-12-01,2382,41,0,77785,2016-11-18,2017-12-01,1109931.4285714286,1.8571428571428572,0,378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2029,2016-05-01,2384,36,0,43764,2015-08-20,2016-05-09,163536.0,1.6,1,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2030,2016-07-01,2385,40,0,57225,2015-10-07,2016-07-19,232465.7142857143,1.4285714285714286,1,286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2031,2017-12-01,2386,27,1,48747,2017-04-19,2017-12-01,589240.0,2.6666666666666665,0,226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,2016-04-01,2387,32,1,65298,2014-06-30,2016-04-12,153447.5,1.0,1,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2033,2017-11-01,2388,28,0,14820,2017-07-07,2017-10-31,207892.0,1.6,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,2017-12-01,2390,46,1,51383,2015-05-30,2017-12-01,775339.1666666666,3.0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2035,2017-05-01,2391,29,1,40366,2016-09-12,2017-05-02,368117.77777777775,1.8888888888888888,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2036,2017-01-01,2392,32,0,43411,2016-08-29,2017-01-07,0.0,1.0,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2037,2017-10-01,2393,30,0,87010,2017-08-08,2017-10-06,0.0,1.0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2038,2016-11-01,2394,43,1,76562,2015-09-12,2016-11-17,533961.8181818182,2.272727272727273,1,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2039,2017-12-01,2395,36,1,79652,2017-10-11,2017-12-01,0.0,1.0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2040,2017-12-01,2396,34,1,53750,2017-06-21,2017-11-28,0.0,1.0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2041,2017-05-01,2397,38,0,47818,2017-05-15,2017-05-15,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2042,2017-12-01,2398,38,1,94809,2016-06-02,2017-12-01,773881.052631579,1.7894736842105263,0,547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2043,2017-12-01,2399,29,0,67326,2015-07-03,2017-12-01,489266.25,2.75,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2044,2016-10-01,2400,35,1,53643,2012-08-06,2016-10-06,235414.0,2.2,1,1522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2045,2017-12-01,2402,29,1,29150,2017-07-24,2017-12-04,156533.33333333334,1.0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2046,2016-09-01,2403,35,1,63888,2015-05-04,2016-09-17,700211.1111111111,2.6666666666666665,1,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2047,2017-07-01,2404,26,1,23711,2016-12-12,2017-07-11,171121.25,1.0,1,211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,2016-10-01,2405,36,1,167758,2016-01-26,2016-10-28,0.0,1.0,1,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2049,2016-08-01,2406,33,0,31097,2016-02-17,2016-08-18,33260.0,1.0,1,183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,2017-12-01,2407,37,0,74945,2015-10-20,2017-12-01,1277853.75,3.875,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2051,2017-01-01,2408,42,1,132505,2013-05-01,2017-01-05,1708632.3076923077,2.8461538461538463,1,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2052,2016-09-01,2409,27,1,16676,2015-05-06,2016-09-09,208653.33333333334,1.6666666666666667,1,492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,2016-11-01,2410,38,1,113256,2016-08-17,2016-11-08,0.0,1.0,1,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2054,2017-12-01,2411,34,0,63321,2017-11-22,2017-12-01,0.0,1.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2055,2016-08-01,2412,35,0,77848,2016-06-11,2016-08-13,-44960.0,1.0,1,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2056,2017-11-01,2413,44,0,109652,2012-11-12,2017-11-16,536634.7826086957,2.3043478260869565,1,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2057,2017-08-01,2414,31,1,17648,2017-05-25,2017-07-29,0.0,1.0,1,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,2017-03-01,2415,39,1,112317,2016-11-28,2017-03-08,162717.5,1.0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2059,2017-02-01,2416,33,1,62380,2015-05-04,2017-02-11,201047.14285714287,1.2142857142857142,1,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2060,2017-12-01,2417,26,1,73899,2016-10-17,2017-12-01,161540.66666666666,1.2,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2061,2017-12-01,2418,35,0,77613,2017-09-26,2017-12-01,0.0,1.0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2062,2016-02-01,2419,25,0,27993,2015-11-16,2016-02-17,50475.0,1.0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2063,2017-12-01,2420,31,1,169549,2012-07-30,2017-12-01,2000738.3333333333,2.625,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2064,2016-06-01,2421,38,1,58275,2013-01-07,2016-06-11,270720.0,1.5,1,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,2017-12-01,2422,48,1,111507,2011-08-26,2017-12-01,1543847.0833333333,2.5,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2066,2017-12-01,2423,36,0,54059,2017-08-07,2017-12-01,232180.0,1.6,0,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2067,2017-12-01,2424,32,1,68525,2017-08-09,2017-12-01,78622.0,1.0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2068,2017-09-01,2425,30,1,28890,2017-07-13,2017-09-12,0.0,1.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2069,2017-12-01,2426,34,0,82309,2017-09-28,2017-12-01,382523.3333333333,2.0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2070,2016-01-01,2427,33,0,40281,2015-12-28,2016-01-13,0.0,1.0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2071,2017-12-01,2428,36,1,39195,2017-11-29,2017-12-01,0.0,1.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2072,2017-02-01,2429,27,1,12064,2016-11-08,2017-02-09,0.0,1.0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2017-08-01,2430,27,1,58259,2017-04-13,2017-07-29,40000.0,1.0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2074,2016-01-01,2431,37,0,46832,2015-10-20,2016-01-19,0.0,1.0,1,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,2016-11-01,2432,53,0,56188,2012-10-25,2016-11-26,541070.0,1.7272727272727273,1,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2076,2017-06-01,2433,30,1,37214,2017-03-29,2017-06-19,0.0,1.0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2077,2017-03-01,2435,29,0,13222,2017-01-28,2017-03-08,0.0,1.0,1,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,2017-12-01,2436,33,1,100560,2017-07-10,2017-12-20,346286.6666666667,2.0,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2079,2016-02-01,2438,31,0,24429,2015-01-01,2016-02-23,250000.0,2.0,1,418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2017-12-01,2439,28,1,36373,2017-07-31,2017-12-01,0.0,1.4,0,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2081,2017-12-01,2440,35,1,51769,2017-09-07,2017-12-01,208610.0,1.75,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2082,2016-11-01,2441,33,0,51617,2016-09-02,2016-11-04,0.0,1.0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2083,2017-10-01,2442,37,1,63424,2016-10-11,2017-10-20,248618.46153846153,1.4615384615384615,1,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2084,2016-09-01,2443,26,1,44169,2014-11-25,2016-09-22,206355.55555555556,1.3333333333333333,1,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2085,2017-01-01,2445,37,1,90492,2015-06-26,2017-01-21,657312.3076923077,1.9230769230769231,1,575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2086,2017-12-01,2446,30,0,59110,2017-05-29,2017-12-01,868307.1428571428,3.5714285714285716,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2087,2017-09-01,2447,23,1,71138,2017-07-10,2017-08-29,0.0,1.0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2088,2016-11-01,2448,33,1,90734,2016-05-24,2016-11-23,262180.0,1.7142857142857142,1,183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2089,2017-12-01,2449,37,0,18024,2017-05-01,2017-12-01,365187.5,2.125,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2090,2016-01-01,2450,29,0,17481,2015-07-02,2016-01-18,0.0,1.0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,2017-01-01,2451,24,1,23511,2015-01-03,2017-01-05,521133.07692307694,2.6153846153846154,1,733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,2017-12-01,2453,40,0,92031,2016-11-12,2017-12-01,577713.5714285715,1.8571428571428572,0,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2093,2017-12-01,2454,40,1,37664,2013-01-03,2017-12-01,752475.0,2.875,0,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2094,2017-06-01,2455,25,1,99691,2014-06-18,2017-06-02,1224305.0,1.8333333333333333,1,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2095,2016-09-01,2457,42,1,58577,2015-09-07,2016-09-13,263952.22222222225,2.0,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2096,2016-04-01,2458,38,1,33343,2015-08-10,2016-04-18,247675.0,1.75,1,252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,2017-03-01,2459,32,0,85831,2016-12-07,2017-03-09,67472.5,1.0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2098,2017-10-01,2460,26,0,36191,2017-05-17,2017-10-18,25000.0,1.0,1,154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2099,2017-02-01,2461,30,1,42551,2016-12-02,2017-01-30,0.0,1.0,1,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2100,2017-12-01,2464,30,1,52371,2017-05-22,2017-12-01,470381.25,2.5,0,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2101,2016-08-01,2465,34,1,19183,2016-05-31,2016-08-17,0.0,1.0,1,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2102,2017-06-01,2467,29,0,63182,2017-01-31,2017-06-09,0.0,1.0,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2103,2017-07-01,2468,33,1,99858,2017-04-05,2017-07-07,553470.0,2.5,1,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2104,2017-12-01,2469,31,0,45365,2017-11-13,2017-12-01,0.0,1.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2105,2017-06-01,2470,32,1,55723,2015-02-27,2017-06-06,719091.1111111111,2.5,1,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,2017-06-01,2471,27,1,55344,2017-04-06,2017-06-12,0.0,1.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
